leaid,year,lea_name,fips,grade_edfacts,read_test_num_valid,read_test_pct_prof_low,read_test_pct_prof_high,read_test_pct_prof_midpt,math_test_num_valid,math_test_pct_prof_low,math_test_pct_prof_high,math_test_pct_prof_midpt
1709300,2016,Centralia HSD 200,17,9,204,25,29,27,204,20,24,22
1709330,2016,Cerro Gordo CUSD 100,17,9,38,50,59,54.5,38,30,39,34.5
1709400,2016,Chadwick-Milledgeville CUSD 399,17,9,36,20,29,24.5,36,20,29,24.5
1709420,2016,Champaign CUSD 4,17,9,583,39,39,39,590,37,37,37
1709600,2016,Charleston CUSD 1,17,9,194,40,44,42,195,35,39,37
1709810,2016,Chester CUSD 139,17,9,85,25,29,27,86,20,24,22
1709930,2016,City of Chicago SD 299,17,9,23761,28,28,28,24009,24,24,24
1710240,2016,North Wayne CUSD 200,17,9,30,21,39,30,30,21,39,30
1710290,2016,Cissna Park CUSD 6,17,9,23,40,59,49.5,24,40,59,49.5
1710340,2016,Clay City CUSD 10,17,9,16,21,39,30,16,21,39,30
1710410,2016,Central CUSD 4,17,9,83,45,49,47,84,35,39,37
1710440,2016,Clinton CUSD 15,17,9,144,20,24,22,147,20,24,22
1710530,2016,Coal City CUSD 1,17,9,152,50,54,52,152,45,49,47
1710570,2016,Cobden SUD 17,17,9,42,30,39,34.5,43,40,49,44.5
1710650,2016,Collinsville CUSD 10,17,9,414,26,26,26,415,23,23,23
1710740,2016,Columbia CUSD 4,17,9,177,50,54,52,177,45,49,47
1710790,2016,Hamilton Co CUSD 10,17,9,82,35,39,37,83,25,29,27
1710800,2016,Oakwood CUSD 76,17,9,63,25,29,27,63,30,34,32
1710820,2016,Westville CUSD 2,17,9,98,20,24,22,98,10,14,12
1710830,2016,Triopia CUSD 27,17,9,23,21,39,30,24,21,39,30
1710980,2016,Coulterville USD 1,17,9,15,0,49,24.5,15,0,49,24.5
1711100,2016,Crab Orchard CUSD 3,17,9,38,20,29,24.5,38,11,19,15
1711250,2016,Crete Monee CUSD 201U,17,9,409,29,29,29,413,20,20,20
1711370,2016,CHSD 155,17,9,1563,56,56,56,1577,55,55,55
1711400,2016,CUSD 3 Fulton County,17,9,33,11,19,15,33,11,19,15
1711610,2016,Dakota CUSD 201,17,9,64,35,39,37,65,25,29,27
1711790,2016,Danville CCSD 118,17,9,323,20,20,20,328,13,13,13
1711850,2016,Decatur SD 61,17,9,317,19,19,19,333,16,16,16
1711880,2016,Deer Creek-Mackinaw CUSD 701,17,9,80,50,54,52,83,40,44,42
1712000,2016,DeKalb CUSD 428,17,9,411,40,40,40,417,29,29,29
1712030,2016,Deland-Weldon CUSD 57,17,9,10,0,49,24.5,10,0,49,24.5
1712060,2016,Delavan CUSD 703,17,9,37,20,29,24.5,37,11,19,15
1712090,2016,DePue USD 103,17,9,16,40,59,49.5,16,40,59,49.5
1712240,2016,Dieterich CUSD 30,17,9,31,40,49,44.5,31,50,59,54.5
1712330,2016,Dixon USD 170,17,9,181,30,34,32,183,25,29,27
1712480,2016,Dongola USD 66,17,9,9,0,49,24.5,9,0,49,24.5
1712510,2016,Donovan CUSD 3,17,9,23,21,39,30,23,21,39,30
1712570,2016,CHSD 99,17,9,1176,54,54,54,1191,58,58,58
1712700,2016,Dunlap CUSD 323,17,9,314,66,66,66,315,66,66,66
1712720,2016,Dupo CUSD 196,17,9,63,20,24,22,63,15,19,17
1712760,2016,Duquoin CUSD 300,17,9,113,35,39,37,116,25,29,27
1712810,2016,Durand CUSD 322,17,9,43,30,39,34.5,43,30,39,34.5
1712870,2016,Dwight Twp HSD 230,17,9,70,45,49,47,71,45,49,47
1712930,2016,Earlville CUSD 9,17,9,41,20,29,24.5,42,11,19,15
1712990,2016,East Alton-Wood River CHSD 14,17,9,132,15,19,17,134,10,14,12
1713050,2016,East Dubuque USD 119,17,9,60,40,49,44.5,60,40,49,44.5
1713230,2016,East Peoria CHSD 309,17,9,236,25,29,27,238,25,29,27
1713290,2016,Richland County CUSD 1,17,9,160,30,34,32,161,25,29,27
1713320,2016,East St Louis SD 189,17,9,325,3,3,3,325,2,2,2
1713370,2016,Edgar County CUD 6,17,9,21,21,39,30,22,0,20,10
1713410,2016,Edinburg CUSD 4,17,9,25,21,39,30,25,0,20,10
1713500,2016,Edwards County CUSD 1,17,9,68,25,29,27,68,25,29,27
1713530,2016,Edwardsville CUSD 7,17,9,548,54,54,54,555,52,52,52
1713560,2016,Effingham CUSD 40,17,9,165,40,44,42,171,30,34,32
1713590,2016,Egyptian CUSD 5,17,9,27,0,20,10,27,0,20,10
1713660,2016,Eldorado CUSD 4,17,9,77,20,24,22,77,10,14,12
1713710,2016,SD U-46,17,9,2756,32,32,32,2781,28,28,28
1713860,2016,Elverado CUSD 196,17,9,28,21,39,30,28,21,39,30
1713920,2016,Tri Valley CUSD 3,17,9,76,55,59,57,77,50,54,52
1713940,2016,DuPage HSD 88,17,9,918,38,38,38,928,34,34,34
1713970,2016,Elmhurst SD 205,17,9,688,69,69,69,693,64,64,64
1714050,2016,Elmwood CUSD 322,17,9,50,40,49,44.5,50,30,39,34.5
1714100,2016,Elmwood Park CUSD 401,17,9,210,35,39,37,210,35,39,37
1714350,2016,Erie CUSD 1,17,9,51,30,39,34.5,51,11,19,15
1714430,2016,Eureka CUD 140,17,9,140,55,59,57,140,45,49,47
1714490,2016,Evanston Twp HSD 202,17,9,765,58,58,58,776,54,54,54
1714580,2016,Evergreen Park CHSD 231,17,9,230,35,39,37,235,40,44,42
1715030,2016,Fenton CHSD 100,17,9,372,32,32,32,375,27,27,27
1715100,2016,Fieldcrest CUSD 6,17,9,70,25,29,27,70,25,29,27
1715180,2016,Fisher CUSD 1,17,9,53,30,39,34.5,53,30,39,34.5
1715400,2016,Flora CUSD 35,17,9,81,35,39,37,81,15,19,17
1715490,2016,Forrestville Valley CUSD 221,17,9,71,25,29,27,71,25,29,27
1715750,2016,Franklin CUSD 1,17,9,19,0,20,10,19,21,39,30
1715840,2016,Freeburg CHSD 77,17,9,142,45,49,47,143,45,49,47
1715880,2016,Serena CUSD 2,17,9,55,30,39,34.5,55,20,29,24.5
1715900,2016,Freeport SD 145,17,9,236,25,29,27,237,10,14,12
1716020,2016,Galatia CUSD 1,17,9,27,21,39,30,27,21,39,30
1716050,2016,Galena USD 120,17,9,58,40,49,44.5,58,40,49,44.5
1716080,2016,Galesburg CUSD 205,17,9,284,25,29,27,291,20,24,22
1716140,2016,Galva CUSD 224,17,9,44,30,39,34.5,44,30,39,34.5
1716260,2016,Gardner S Wilmington Twp HSD 73,17,9,37,40,49,44.5,37,30,39,34.5
1716350,2016,Geneseo CUSD 228,17,9,214,45,49,47,217,40,44,42
1716380,2016,Geneva CUSD 304,17,9,481,70,70,70,484,64,64,64
1716410,2016,Genoa Kingston CUSD 424,17,9,142,30,34,32,142,30,34,32
1716680,2016,Gillespie CUSD 7,17,9,74,35,39,37,74,35,39,37
1716830,2016,Glenbard Twp HSD 87,17,9,1936,48,48,48,1956,46,46,46
1717280,2016,Granite City CUSD 9,17,9,400,19,19,19,403,17,17,17
1717340,2016,Grant CHSD 124,17,9,445,39,39,39,448,38,38,38
1717370,2016,Grant Park CUSD 6,17,9,39,40,49,44.5,40,30,39,34.5
1717550,2016,Grayslake CHSD 127,17,9,745,54,54,54,749,51,51,51
1717580,2016,Grayville CUSD 1,17,9,18,0,20,10,18,0,20,10
1717670,2016,Greenfield CUSD 10,17,9,25,21,39,30,25,21,39,30
1717700,2016,Greenview CUSD 200,17,9,20,0,20,10,20,0,20,10
1717730,2016,Bond County CUSD 2,17,9,120,30,34,32,120,35,39,37
1717790,2016,Griggsville-Perry CUSD 4,17,9,27,21,39,30,28,0,20,10
1717850,2016,Northbrook ESD 27,17,9,38,0,10,5,46,0,10,5
1718030,2016,Hall HSD 502,17,9,75,25,29,27,75,20,24,22
1718060,2016,Hamilton CCSD 328,17,9,47,20,29,24.5,47,20,29,24.5
1718180,2016,Calhoun CUSD 40,17,9,36,30,39,34.5,36,30,39,34.5
1718200,2016,Hardin County CUSD 1,17,9,47,20,29,24.5,47,11,19,15
1718240,2016,Harlem UD 122,17,9,464,36,36,36,472,26,26,26
1718270,2016,Harrisburg CUSD 3,17,9,135,25,29,27,135,10,14,12
1718390,2016,Hartsburg Emden CUSD 21,17,9,15,0,49,24.5,15,0,49,24.5
1718420,2016,Harvard CUSD 50,17,9,158,15,19,17,158,15,19,17
1718510,2016,Havana CUSD 126,17,9,60,20,29,24.5,63,20,24,22
1718810,2016,Herrin CUSD 4,17,9,156,35,39,37,163,25,29,27
1718840,2016,Herscher CUSD 2,17,9,134,35,39,37,135,45,49,47
1718870,2016,Heyworth CUSD 4,17,9,52,40,49,44.5,52,40,49,44.5
1718990,2016,Highland CUSD 5,17,9,229,45,49,47,229,50,54,52
1719080,2016,Twp HSD 113,17,9,865,75,75,75,875,67,67,67
1719200,2016,Hillsboro CUSD 3,17,9,106,30,34,32,107,25,29,27
1719260,2016,Hinckley Big Rock CUSD 429,17,9,43,30,39,34.5,44,30,39,34.5
1719320,2016,Hinsdale Twp HSD 86,17,9,1100,70,70,70,1104,67,67,67
1719560,2016,Homewood Flossmoor CHSD 233,17,9,678,40,40,40,688,30,30,30
1719620,2016,Hononegah CHD 207,17,9,521,60,60,60,532,56,56,56
1719660,2016,Hoopeston Area CUSD 11,17,9,98,25,29,27,99,20,24,22
1719830,2016,Huntley Comm Sch Dist 158,17,9,703,57,57,57,706,55,55,55
1719920,2016,Hutsonville CUSD 1,17,9,18,40,59,49.5,18,21,39,30
1719960,2016,Illini Bluffs CUSD 327,17,9,67,45,49,47,67,55,59,57
1719970,2016,Il Valley Central USD 321,17,9,153,35,39,37,155,40,44,42
1720170,2016,Iroquois County CUSD 9,17,9,80,35,39,37,80,25,29,27
1720180,2016,Iroquois West CUSD 10,17,9,87,30,34,32,87,25,29,27
1720280,2016,Jacksonville SD 117,17,9,221,25,29,27,229,15,19,17
1720380,2016,Jasper County CUD 1,17,9,105,30,34,32,105,30,34,32
1720430,2016,Jersey CUSD 100,17,9,187,35,39,37,188,35,39,37
1720490,2016,Johnsburg CUSD 12,17,9,171,50,54,52,171,40,44,42
1720550,2016,Johnston City CUSD 1,17,9,73,25,29,27,73,15,19,17
1720610,2016,Joliet Twp HSD 204,17,9,1249,28,28,28,1260,26,26,26
1720760,2016,Kankakee SD 111,17,9,259,10,14,12,260,10,14,12
1720790,2016,Kansas CUSD 3,17,9,18,40,59,49.5,18,21,39,30
1721000,2016,Kewanee CUSD 229,17,9,131,30,34,32,136,30,34,32
1721300,2016,Hiawatha CUSD 426,17,9,37,30,39,34.5,37,11,19,15
1721390,2016,Knoxville CUSD 202,17,9,86,20,24,22,87,25,29,27
1721680,2016,La Moille CUSD 303,17,9,23,21,39,30,23,21,39,30
1721780,2016,Lake Forest CHSD 115,17,9,404,80,80,80,406,72,72,72
1721840,2016,Lake Park CHSD 108,17,9,664,54,54,54,673,52,52,52
1721900,2016,Lake Zurich CUSD 95,17,9,478,66,66,66,479,65,65,65
1722110,2016,La Salle-Peru Twp HSD 120,17,9,260,40,44,42,264,30,34,32
1722130,2016,Red Hill CUSD 10,17,9,58,30,39,34.5,58,20,29,24.5
1722150,2016,Lawrence County CUD 20,17,9,79,15,19,17,80,10,14,12
1722300,2016,Lebanon CUSD 9,17,9,31,30,39,34.5,35,30,39,34.5
1722350,2016,Paw Paw CUSD 271,17,9,22,21,39,30,22,40,59,49.5
1722500,2016,Lemont Twp HSD 210,17,9,367,62,62,62,367,60,60,60
1722530,2016,Lena Winslow CUSD 202,17,9,57,40,49,44.5,58,40,49,44.5
1722620,2016,LeRoy CUSD 2,17,9,63,40,44,42,63,40,44,42
1722710,2016,Lexington CUSD 7,17,9,43,50,59,54.5,43,50,59,54.5
1722740,2016,Leyden CHSD 212,17,9,768,27,27,27,770,26,26,26
1722770,2016,Liberty CUSD 2,17,9,37,30,39,34.5,37,30,39,34.5
1722830,2016,CHSD 128,17,9,822,74,74,74,826,73,73,73
1722870,2016,Leland CUSD 1,17,9,17,0,20,10,17,0,20,10
1722950,2016,Limestone CHSD 310,17,9,260,25,29,27,267,20,24,22
1723050,2016,Lincoln CHSD 404,17,9,209,35,39,37,212,30,34,32
1723070,2016,Lincoln Way CHSD 210,17,9,1760,61,61,61,1773,54,54,54
1723200,2016,Lisle CUSD 202,17,9,118,45,49,47,118,35,39,37
1723250,2016,Litchfield CUSD 12,17,9,96,25,29,27,97,20,24,22
1723350,2016,Lockport Twp HSD 205,17,9,876,46,46,46,881,46,46,46
1723640,2016,Brooklyn UD 188,17,9,5,-3,-3,-3,5,-3,-3,-3
1723880,2016,Lyons Twp HSD 204,17,9,964,64,64,64,964,64,64,64
1723920,2016,Macomb CUSD 185,17,9,125,50,54,52,127,50,54,52
1723970,2016,Madison CUSD 12,17,9,38,0,10,5,38,0,10,5
1724060,2016,Mahomet-Seymour CUSD 3,17,9,235,60,64,62,235,65,69,67
1724090,2016,Maine Township HSD 207,17,9,1521,50,50,50,1534,49,49,49
1724390,2016,Manteno CUSD 5,17,9,185,30,34,32,192,25,29,27
1724480,2016,Kaneland CUSD 302,17,9,311,51,51,51,311,47,47,47
1724570,2016,Marengo CHSD 154,17,9,151,45,49,47,154,40,44,42
1724600,2016,Marion CUSD 2,17,9,248,30,34,32,253,20,24,22
1724650,2016,Marissa CUSD 40,17,9,45,11,19,15,45,20,29,24.5
1724750,2016,Maroa Forsyth CUSD 2,17,9,106,55,59,57,107,50,54,52
1724870,2016,Marshall CUSD 2C,17,9,96,40,44,42,98,30,34,32
1724900,2016,Martinsville CUSD 3C,17,9,29,21,39,30,29,0,20,10
1724940,2016,Mascoutah CUD 19,17,9,248,40,44,42,252,30,34,32
1725000,2016,Massac UD 1,17,9,138,35,39,37,138,25,29,27
1725050,2016,Mattoon CUSD 2,17,9,254,30,34,32,260,20,24,22
1725320,2016,McHenry CHSD 156,17,9,531,42,42,42,534,33,33,33
1725500,2016,Medinah SD 11,17,9,1,-3,-3,-3,2,-3,-3,-3
1725590,2016,CUSD 4,17,9,54,20,29,24.5,54,20,29,24.5
1725650,2016,Mendota Twp HSD 280,17,9,121,35,39,37,121,25,29,27
1725680,2016,Meredosia-Chambersburg CUSD 11,17,9,14,0,49,24.5,14,0,49,24.5
1725690,2016,Meridian CUSD 223,17,9,140,50,54,52,140,35,39,37
1725770,2016,County of Woodford School,17,9,224,55,59,57,228,55,59,57
1726180,2016,Fairfield Comm H S Dist 225,17,9,105,20,24,22,105,10,14,12
1726340,2016,Minooka CHSD 111,17,9,646,51,51,51,651,34,34,34
1726400,2016,Moline-Coal Valley CUSD 40,17,9,530,28,28,28,533,25,25,25
1726430,2016,Momence CUSD 1,17,9,74,20,24,22,74,15,19,17
1726550,2016,Monticello CUSD 25,17,9,116,65,69,67,116,50,54,52
1726640,2016,Morris CHSD 101,17,9,182,55,59,57,182,50,54,52
1726710,2016,Morrison CUSD 6,17,9,63,35,39,37,64,35,39,37
1726760,2016,Morrisonville CUSD 1,17,9,21,0,20,10,21,0,20,10
1726800,2016,Morton CUSD 709,17,9,215,60,64,62,218,55,59,57
1726880,2016,J S Morton HSD 201,17,9,1922,13,13,13,1948,7,7,7
1726970,2016,Meridian CUSD 101,17,9,29,0,20,10,29,0,20,10
1727180,2016,Mount Olive CUSD 5,17,9,38,40,49,44.5,38,20,29,24.5
1727290,2016,Mt Pulaski CUSD 23,17,9,43,30,39,34.5,43,20,29,24.5
1727300,2016,Brown County CUSD 1,17,9,55,40,49,44.5,55,30,39,34.5
1727360,2016,Mt Vernon Twp HSD 201,17,9,280,20,24,22,284,20,24,22
1727390,2016,Mt Zion CUSD 3,17,9,176,45,49,47,176,45,49,47
1727450,2016,Mulberry Grove CUSD 1,17,9,23,21,39,30,23,21,39,30
1727570,2016,Mundelein Cons HSD 120,17,9,439,45,45,45,441,35,35,35
1727610,2016,Murphysboro CUSD 186,17,9,146,25,29,27,149,25,29,27
1727710,2016,Naperville CUSD 203,17,9,1435,70,70,70,1450,68,68,68
1727740,2016,Nashville CHSD 99,17,9,99,40,44,42,105,35,39,37
1727780,2016,Nauvoo-Colusa CUSD 325,17,9,1,-3,-3,-3,1,-3,-3,-3
1727840,2016,Neoga CUSD 3,17,9,45,30,39,34.5,45,30,39,34.5
1727960,2016,New Athens CUSD 60,17,9,48,40,49,44.5,48,20,29,24.5
1727990,2016,New Berlin CUSD 16,17,9,56,50,59,54.5,58,40,49,44.5
1728200,2016,New Trier Twp HSD 203,17,9,949,88,88,88,949,79,79,79
1728260,2016,Newark CHSD 18,17,9,44,30,39,34.5,44,20,29,24.5
1728530,2016,Niles Twp HSD 219,17,9,1104,56,56,56,1112,51,51,51
1728560,2016,Nokomis CUSD 22,17,9,46,30,39,34.5,46,40,49,44.5
1728620,2016,McLean County USD 5,17,9,879,46,46,46,893,43,43,43
1728700,2016,North Boone CUSD 200,17,9,132,30,34,32,132,30,34,32
1728810,2016,North Clay CUSD 25,17,9,39,30,39,34.5,39,20,29,24.5
1729010,2016,Northfield Twp HSD 225,17,9,1249,70,70,70,1264,66,66,66
1729220,2016,Oak Lawn CHSD 229,17,9,380,25,25,25,385,28,28,28
1729280,2016,Oak Park - River Forest SD 200,17,9,809,65,65,65,815,56,56,56
1729340,2016,Oakland CUSD 5,17,9,19,0,20,10,19,0,20,10
1729420,2016,Oblong CUSD 4,17,9,49,40,49,44.5,50,30,39,34.5
1729730,2016,Ohio CHSD 505,17,9,8,0,49,24.5,8,0,49,24.5
1729790,2016,O Fallon Twp HSD 203,17,9,581,54,54,54,589,48,48,48
1729890,2016,Olympia CUSD 16,17,9,132,35,39,37,134,40,44,42
1729940,2016,R O W V A CUSD 208,17,9,39,30,39,34.5,39,20,29,24.5
1730060,2016,Orangeville CUSD 203,17,9,18,40,59,49.5,18,40,59,49.5
1730160,2016,Oregon CUSD 220,17,9,95,30,34,32,96,25,29,27
1730200,2016,Orion CUSD 223,17,9,70,50,54,52,70,55,59,57
1730270,2016,CUSD 308,17,9,1302,48,48,48,1316,47,47,47
1730330,2016,Ottawa Twp HSD 140,17,9,340,38,38,38,344,32,32,32
1730450,2016,Township HSD 211,17,9,2942,52,52,52,2972,53,53,53
1730480,2016,Palestine CUSD 3,17,9,26,21,39,30,26,21,39,30
1730540,2016,Northwestern CUSD 2,17,9,35,20,29,24.5,35,20,29,24.5
1730630,2016,Pana CUSD 8,17,9,81,40,44,42,81,25,29,27
1730660,2016,Panhandle CUSD 2,17,9,37,40,49,44.5,38,30,39,34.5
1730870,2016,Patoka CUSD 100,17,9,15,0,49,24.5,15,0,49,24.5
1730930,2016,Pawnee CUSD 11,17,9,46,20,29,24.5,46,20,29,24.5
1730990,2016,Payson CUSD 1,17,9,40,40,49,44.5,40,40,49,44.5
1731020,2016,Pearl City CUSD 200,17,9,38,40,49,44.5,38,30,39,34.5
1731050,2016,Pecatonica CUSD 321,17,9,58,40,49,44.5,58,50,59,54.5
1731110,2016,Pekin CSD 303,17,9,389,36,36,36,398,32,32,32
1731230,2016,Peoria SD 150,17,9,669,26,26,26,691,20,20,20
1731270,2016,Peoria Heights CUSD 325,17,9,37,30,39,34.5,37,11,19,15
1731290,2016,Peotone CUSD 207U,17,9,143,40,44,42,145,35,39,37
1731410,2016,Porta CUSD 202,17,9,83,25,29,27,85,25,29,27
1731500,2016,Southwestern CUSD 9,17,9,115,45,49,47,119,25,29,27
1731620,2016,Pinckneyville CHSD 101,17,9,117,30,34,32,117,35,39,37
1731710,2016,Pikeland CUSD 10,17,9,78,30,34,32,78,30,34,32
1731740,2016,Plainfield SD 202,17,9,2319,42,42,42,2336,41,41,41
1731770,2016,Plano CUSD 88,17,9,155,30,34,32,157,25,29,27
1731890,2016,Pleasant Hill CUSD 3,17,9,22,21,39,30,22,0,20,10
1731920,2016,Pleasant Plains CUSD 8,17,9,113,40,44,42,113,35,39,37
1732100,2016,Polo CUSD 222,17,9,31,40,49,44.5,32,40,49,44.5
1732220,2016,Pontiac Twp HSD 90,17,9,141,35,39,37,143,30,34,32
1732280,2016,Pope Co CUD 1,17,9,33,20,29,24.5,33,11,19,15
1732580,2016,Adlai E Stevenson HSD 125,17,9,1020,77,77,77,1028,78,78,78
1732670,2016,Princeton ESD 115,17,9,1,-3,-3,-3,1,-3,-3,-3
1732700,2016,Princeton HSD 500,17,9,107,40,44,42,107,35,39,37
1732770,2016,Princeville CUSD 326,17,9,50,40,49,44.5,50,50,59,54.5
1732830,2016,Prophetstown-Lyndon-Tampico CUSD3,17,9,73,30,34,32,75,30,34,32
1732910,2016,Proviso Twp HSD 209,17,9,737,27,27,27,757,20,20,20
1732960,2016,Putnam County CUSD 535,17,9,77,35,39,37,77,20,24,22
1733000,2016,Quincy SD 172,17,9,414,34,34,34,422,26,26,26
1733090,2016,Ramsey CUSD 204,17,9,24,21,39,30,24,0,20,10
1733240,2016,Rantoul Township HSD 193,17,9,157,20,24,22,159,10,14,12
1733270,2016,Reavis Twp HSD 220,17,9,445,28,28,28,448,25,25,25
1733300,2016,Red Bud CUSD 132,17,9,84,40,44,42,86,35,39,37
1733380,2016,Reed Custer CUSD 255U,17,9,114,30,34,32,114,35,39,37
1733420,2016,Rich Twp HSD 227,17,9,759,19,19,19,772,12,12,12
1733510,2016,Richmond-Burton CHSD 157,17,9,164,60,64,62,167,50,54,52
1733720,2016,Ridgewood CHSD 234,17,9,218,35,39,37,225,30,34,32
1733930,2016,Riverdale CUSD 100,17,9,77,40,44,42,77,35,39,37
1733950,2016,River Bend CUSD 2,17,9,81,40,44,42,81,40,44,42
1734020,2016,Riverside-Brookfield Twp SD 208,17,9,396,58,58,58,399,47,47,47
1734100,2016,Riverton CUSD 14,17,9,98,30,34,32,103,30,34,32
1734140,2016,Roanoke Benson CUSD 60,17,9,37,50,59,54.5,37,50,59,54.5
1734230,2016,Robinson CUSD 2,17,9,110,30,34,32,112,25,29,27
1734290,2016,Rochelle Twp HSD 212,17,9,220,25,29,27,224,25,29,27
1734320,2016,Rochester CUSD 3A,17,9,191,45,49,47,193,40,44,42
1734380,2016,Rock Falls Twp HSD 301,17,9,144,30,34,32,145,20,24,22
1734410,2016,Rock Island SD 41,17,9,383,18,18,18,391,17,17,17
1734440,2016,Rockridge CUSD 300,17,9,77,60,64,62,77,45,49,47
1734510,2016,Rockford SD 205,17,9,1448,26,26,26,1479,20,20,20
1734990,2016,Round Lake CUSD 116,17,9,500,18,18,18,513,12,12,12
1735010,2016,Roxana CUSD 1,17,9,151,20,24,22,154,15,19,17
1735190,2016,Salem CHSD 600,17,9,169,35,39,37,172,25,29,27
1735310,2016,Sandoval CUSD 501,17,9,30,0,20,10,32,0,10,5
1735370,2016,Sandwich CUSD 430,17,9,173,30,34,32,177,30,34,32
1735610,2016,Scales Mound CUSD 211,17,9,15,0,49,24.5,15,0,49,24.5
1735850,2016,Seneca Twp HSD 160,17,9,114,35,39,37,114,25,29,27
1735940,2016,Sesser-Valier CUSD 196,17,9,52,20,29,24.5,52,20,29,24.5
1735970,2016,Indian Creek CUSD 425,17,9,62,40,44,42,63,40,44,42
1736090,2016,Shelbyville CUSD 4,17,9,95,30,34,32,96,40,44,42
1736180,2016,Sherrard CUSD 200,17,9,118,30,34,32,118,30,34,32
1736570,2016,Somonauk CUSD 432,17,9,65,45,49,47,65,30,34,32
1736600,2016,County of Winnebago SD 320,17,9,51,0,10,5,52,11,19,15
1736610,2016,Southeastern CUSD 337,17,9,30,0,20,10,30,0,20,10
1736640,2016,South Fork SD 14,17,9,26,0,20,10,26,0,20,10
1736900,2016,Sparta CUSD 140,17,9,74,15,19,17,74,10,14,12
1736960,2016,Spoon River Valley CUSD 4,17,9,31,40,49,44.5,31,30,39,34.5
1737080,2016,Springfield SD 186,17,9,879,30,30,30,900,24,24,24
1737140,2016,St Anne CHSD 302,17,9,58,20,29,24.5,59,11,19,15
1737170,2016,St Charles CUSD 303,17,9,1085,60,60,60,1091,59,59,59
1737230,2016,St Elmo CUSD 202,17,9,33,30,39,34.5,33,11,19,15
1737350,2016,Triad CUSD 2,17,9,281,40,44,42,281,50,54,52
1737410,2016,St Joseph Ogden CHSD 305,17,9,108,55,59,57,109,60,64,62
1737490,2016,Stark County CUSD 100,17,9,68,35,39,37,68,20,24,22
1737590,2016,Staunton CUSD 6,17,9,82,40,44,42,83,30,34,32
1737650,2016,Steeleville CUSD 138,17,9,51,20,29,24.5,51,20,29,24.5
1737830,2016,Stewardson-Strasburg CUD 5A,17,9,32,20,29,24.5,32,30,39,34.5
1737980,2016,Stockton CUSD 206,17,9,43,40,49,44.5,45,30,39,34.5
1738070,2016,Woodland CUSD 5,17,9,31,20,29,24.5,31,20,29,24.5
1738100,2016,Streator Twp HSD 40,17,9,220,25,29,27,222,15,19,17
1738130,2016,Sullivan CUSD 300,17,9,82,35,39,37,84,25,29,27
1738460,2016,Sycamore CUSD 427,17,9,271,45,49,47,271,40,44,42
1738490,2016,V I T CUSD 2,17,9,22,0,20,10,22,0,20,10
1738700,2016,Taylorville CUSD 3,17,9,180,30,34,32,185,30,34,32
1738760,2016,Teutopolis CUSD 50,17,9,74,35,39,37,76,45,49,47
1738940,2016,Thornton Fractional Twp HSD 215,17,9,804,16,16,16,820,13,13,13
1738970,2016,Thornton Twp HSD 205,17,9,1119,10,10,10,1148,8,8,8
1739090,2016,Cumberland CUSD 77,17,9,65,30,34,32,66,20,24,22
1739120,2016,Tolono CUSD 7,17,9,128,45,49,47,130,40,44,42
1739390,2016,Tremont CUSD 702,17,9,71,35,39,37,71,30,34,32
1739420,2016,Wesclin CUSD 3,17,9,99,40,44,42,101,35,39,37
1739450,2016,Tri City CUSD 1,17,9,27,21,39,30,27,21,39,30
1739480,2016,Tri Point CUSD 6-J,17,9,35,30,39,34.5,35,20,29,24.5
1739600,2016,Tuscola CUSD 301,17,9,73,50,54,52,73,35,39,37
1739630,2016,Century CUSD 100,17,9,31,11,19,15,32,11,19,15
1739870,2016,United Twp HSD 30,17,9,406,19,19,19,416,17,17,17
1739960,2016,Urbana SD 116,17,9,236,30,34,32,242,20,24,22
1740070,2016,Valley View CUSD 365U,17,9,1196,37,37,37,1209,31,31,31
1740080,2016,Valmeyer CUSD 3,17,9,46,40,49,44.5,46,30,39,34.5
1740140,2016,Vandalia CUSD 203,17,9,109,25,29,27,111,20,24,22
1740290,2016,Vienna HSD 133,17,9,81,45,49,47,81,35,39,37
1740320,2016,Villa Grove CUSD 302,17,9,45,20,29,24.5,45,20,29,24.5
1740410,2016,Virginia CUSD 64,17,9,23,0,20,10,23,0,20,10
1740440,2016,CHSD 94,17,9,472,35,35,35,477,36,36,36
1740470,2016,Wabash CUSD 348,17,9,96,30,34,32,96,25,29,27
1740650,2016,Waltonville CUSD 1,17,9,26,0,20,10,26,0,20,10
1740740,2016,Warren CUSD 205,17,9,35,20,29,24.5,35,20,29,24.5
1740800,2016,Warren Twp HSD 121,17,9,1010,49,49,49,1019,42,42,42
1740830,2016,Warrensburg-Latham CUSD 11,17,9,75,35,39,37,76,10,14,12
1740890,2016,Warsaw CUSD 316,17,9,55,20,29,24.5,55,11,19,15
1740920,2016,Lowpoint-Washburn CUSD 21,17,9,28,21,39,30,28,21,39,30
1740980,2016,Washington CHSD 308,17,9,322,53,53,53,326,49,49,49
1741070,2016,Waterloo CUSD 5,17,9,191,50,54,52,194,45,49,47
1741190,2016,Wauconda CUSD 118,17,9,333,47,47,47,338,42,42,42
1741250,2016,Waukegan CUSD 60,17,9,949,15,15,15,958,11,11,11
1741280,2016,Waverly CUSD 6,17,9,20,21,39,30,20,0,20,10
1741360,2016,Wayne City CUSD 100,17,9,39,20,29,24.5,40,11,19,15
1741580,2016,Frankfort CUSD 168,17,9,109,35,39,37,111,25,29,27
