dist,children,predom_race,grad_rate_midpt,pct_pov,pct_SP,pct_HHVJ,pct_CC,pct_NCI,pct_CD,pct_CLI,pct_hisp_latino,pct_white,pct_black,pct_native,pct_asian
Les Cheneaux Community Schools,196,NA,NA,19.6,58.182,32.131,0,7.166,2.551,1.531,NA,NA,NA,NA,NA
Leslie Public Schools,1196,White,83.49713876967095,13.791,30.984,22.538,0.943,9.927,7.525,0,5.4,91,0.4,0,0
Lincoln Consolidated School District,5542,White,78.41552305961754,12.63,23.763,26.316,1.232,5.836,4.457,0.523,7.9,55.5,23.5,0.2,1.6
Lincoln Park Public Schools,6737,White,79.86117788461539,24.197,45.358,34.092,1.458,21.63,8.669,6.041,34.5,50.1,9.3,0.1,0.2
Linden Community Schools,3572,White,90.9187926697808,11.019,30.36,28.449,0.253,5.807,4.955,0,2.8,91.6,1.6,0.1,0
Litchfield Community Schools,527,White,73.24057971014493,24.304,30.786,25.403,1.125,20.471,7.4,0,5.3,93.7,0,0,0
Alanson Public Schools,572,White,70.04545454545455,12.762,38.123,30.755,2.896,18.844,1.748,0,1.9,76.6,0,7.5,0
Livonia Public Schools,15041,White,90.26664826444,7.788,22.416,27.628,0.692,2.749,4.568,2.307,4.5,81,7.5,0.1,4.7
L'Anse Creuse Public Schools,10874,White,84.16032116032116,10.57,36.2,26.802,2.308,6.272,8.157,1.232,3.6,74.1,14.3,0.5,1.6
Lowell Area Schools,3822,White,90.590799031477,6.776,16.657,23.239,1.633,5.278,1.936,0,3.6,88.9,1,0,0.3
Ludington Area School District,2438,White,81.93612024424613,13.287,32.461,30.932,0.403,10.748,5.414,0,8.5,86.8,0.7,0,1.2
Mackinac Island Public Schools,77,NA,NA,8.163,31.169,62.063,6.04,0,0,0,NA,NA,NA,NA,NA
Mackinaw City Public Schools,207,White,75,27.66,33.889,44.969,2.982,10.924,10.145,0,0,77.5,5,2,0
Madison Public Schools,1640,White,78.34805747738159,20.806,39.17,29.261,2.639,1.546,7.073,10.305,11,74.6,6.3,0.9,1.3
Madison School District,1011,White,86.34585152838429,21.222,55.426,30.833,3.015,19.931,6.33,4.253,32.8,60.2,1.5,2,0
Mancelona Public Schools,1094,White,82.12578616352202,18.587,37.699,32.557,2.046,18.231,4.936,0,1,93.6,2,0,1
Manchester Community Schools,1068,White,91.50142450142452,6.564,20.871,24.198,0.445,2.374,3.558,0,7.1,90.8,0,0,0.4
Manistee Area Schools,1803,White,81.175,17.106,33.333,34.652,0.542,4.344,3.55,0.444,7.3,78.2,0.3,2.3,2
Manistique Area Schools,978,White,86.57234726688104,19.958,39.671,27.631,0.534,28.77,5.01,0,4.8,68.4,0.4,10.7,1.1
Manton Consolidated Schools,1121,White,88.63358778625954,18.036,37.746,31.38,4.968,27.979,5.263,0.803,3.3,89.7,2.2,1.6,0.4
Maple Valley Schools,1531,White,70.96428571428572,19.743,38.484,28.653,2.272,23.574,6.009,1.568,2.8,94.4,0,0,0
Marcellus Community Schools,738,White,90.97788309636653,14.353,36.279,25,0.655,26.045,6.233,0,5,90,0.7,0,0.7
Marion Public Schools,592,White,84.98918918918919,24.964,37.765,24.622,1.427,28.644,4.561,1.52,1.9,94.3,0.8,1.9,0
Mar Lee School District,203,White,NA,13.201,8.876,23.752,2.726,5.387,3.941,0,7.5,90,0,0,0
Marlette Community Schools,1179,White,84.9178947368421,22.773,27.934,24.391,2.498,30.989,6.361,1.103,5,91.5,0,0,1.5
Marshall Public Schools,4358,White,57.73999597828273,22.039,38.416,28.675,0.936,11.792,7.274,0,5.2,71.8,17,0.1,0
Martin Public Schools,777,White,92.57961783439492,12.234,21.765,24.809,0.48,15.727,4.762,0,0.7,95.1,3.3,0,0
Marysville Public Schools,2400,White,93.74987568373945,11.25,37.743,22.428,0.41,3.75,3.167,0,5,90.3,1.4,0,1.4
Mason Public Schools,3356,White,86.89116828929069,8.402,25.719,23.624,1.453,10.124,4.708,0,8,80.9,1.1,0,5.8
Mason Consolidated Schools,1270,White,89.59814814814816,12.161,39.684,24.417,0.64,5.714,9.606,2.52,10.3,82.1,4.3,0.3,0
Mason County Central Schools,1206,White,83.07697368421053,17.141,37.677,32.603,2.175,22.655,9.95,0.332,11.4,77.6,4.6,0.9,1.4
Mason County Eastern District,745,White,88.8321513002364,18.257,27.098,30.524,2.25,27.761,10.604,0,7.4,83.5,2.5,0.7,0
Mattawan Consolidated School,3886,White,90.81422539785646,7.828,16.968,21.055,1.815,2.262,3.114,1.081,7.7,82.6,1.6,0,1.4
Mayville Community School District,1104,White,74.46857923497268,16.378,18.458,22.666,2.679,21.668,8.605,0,10.6,88.8,0,0,0
McBain Rural Agricultural Schools,1126,White,88.50291036088475,12.95,19.238,21.257,4.089,14.994,4.085,0.089,7.9,91,0,0,0
Melvindale-North Allen Park School District,3159,White,90.87749462695731,30.071,32.551,29.196,4.645,20.592,6.679,11.459,30.3,41.7,14.1,0,5
Memphis Community Schools,847,White,87.96774193548387,11.078,17.08,21.914,1.775,6.741,7.202,0,4.5,90.4,2.6,0,0
Mendon Community School District,630,White,84.53088480801335,10.044,26.027,21.915,1.832,10.194,6.667,0,2.5,95.9,0,0,0.7
Menominee Area Public Schools,1638,White,84.4009324009324,15.265,33.684,26.538,0.585,10.201,9.585,0,2.7,91.8,0.3,0,0
Meridian Public Schools,1415,White,85.23123123123123,13.28,23.987,27.554,0.872,8.691,5.088,0,1.2,90,0.8,0,1.2
Merrill Community Schools,993,White,75.0432,13.831,30.939,26.55,2.731,27.57,5.035,0,8,86.1,0,0.4,0
Mesick Consolidated Schools,824,White,76.6131621187801,18.837,31.034,32.545,1.246,22.688,8.617,0,2.9,92.8,0.6,0,0
Michigan Center School District,1044,White,87.2415458937198,15.594,40.749,30.446,0.461,13.143,2.299,0,11.8,82.4,0,0,0
Midland Public Schools,8892,White,90.2875455404129,10.019,25.067,25.812,0.621,8.079,5.949,0,4.4,85.4,2.1,0.6,4.5
Mid Peninsula School District,228,White,79.51666666666667,11.57,31.795,25.498,1.982,19.094,9.649,0,9.5,81,0,7.1,0
Milan Area Schools,2419,White,79.5183164458301,7.991,28.74,24.899,1.864,7.995,5.167,0,5.4,87.4,0.2,1.1,0
Millington Community Schools,1222,White,85.37595024187975,14.648,21.429,29.401,2.064,25.074,9.165,0,2.1,88.8,1.1,0,3.2
Mio-AuSable Schools,641,White,79.5016447368421,26.694,40.823,30.942,2.525,54.65,14.041,2.652,5.9,91.1,3,0,0
Mona Shores Public School District,3881,White,90.24018794914318,10.365,35.394,31.8,1.537,12.894,5.385,0,8.7,78.1,4.6,2.3,2.6
Monroe Public Schools,7447,White,78.48083519761373,18.103,32.326,26.458,1.205,12.621,7.735,0.363,5.6,81.8,4.8,1.1,0.7
Montague Area Public Schools,1493,White,84.88697017268446,13.885,25.15,24.127,2.419,12.999,4.287,0,16.9,80.1,0.3,1,0.3
Montrose Community Schools,1153,White,66.52953698775944,21.246,29.454,34.785,2.82,9.956,9.974,0,3.6,92.9,1.8,0,0
Moran Township School District,139,NA,NA,12.097,29.508,27.564,2.5,11.515,10.791,0,NA,NA,NA,NA,NA
Morenci Area Schools,867,White,80.03846153846153,14.774,44.338,21.702,0.701,15.154,7.036,0,7.7,91,0.5,0,0.5
Morley Stanwood Community Schools,1763,White,85.53852459016393,20.891,29.625,24.558,2.921,25.786,7.09,0.794,2.9,95.5,0.3,0,0
Morrice Area Schools,932,White,78.92734225621415,11.259,24.881,26.383,0.762,3.214,5.258,0,4,94.2,0,0,0
Mount Clemens Community School District,3175,White,54.6953488372093,24.834,53.999,30.888,2.445,12.196,7.874,0,6.2,47.1,36.9,0.6,0
Mount Morris Consolidated School District,1795,White,50.078177900892584,33.238,44.997,33.921,1.252,19.755,12.535,0,5.2,78.2,10.8,0.2,0
Mount Pleasant City School District,4807,White,66.9581428915083,14.663,41.545,40.138,1.308,11.569,9.341,1.019,7.3,66.8,4.2,7,4.4
Munising Public Schools,662,White,78.51935483870969,19.079,28,35.39,1.193,10.364,1.662,0,7.4,80.6,0,1.9,0
Muskegon City School District,6422,Black,75.95803854598682,34.112,67.643,29.809,2.398,21.155,8.86,0.607,14.2,33.9,37.1,0.5,0.1
Muskegon Heights School District,2253,Black,NA,47.415,73.663,31.624,5.476,35.238,9.01,0,2.6,13.7,72.9,1.2,0
Napoleon Community Schools,1413,White,87.11495946941783,11.309,24.663,22.066,2.887,1.873,9.483,0,4.4,87.8,4.8,0,0
Negaunee Public Schools,1537,White,87.42775974025975,8.648,24.601,25.986,2.303,11.354,5.595,0,1.3,90.6,0,1,0.6
New Buffalo Area School District,612,White,89.61102603369066,15.838,43.197,28.527,1.871,5.522,5.719,0,17.4,82.6,0,0,0
New Haven Community Schools,3861,White,73.78411719352351,9.236,22.845,21.634,0.696,3.302,8.236,0,3.4,85.4,4.5,0,4.5
New Lothrop Area Public School,615,White,94.464,9.197,30.389,26.192,0.544,9.564,4.228,0,3.3,87.5,4.2,0,0.7
Newaygo Public School District,1734,White,82.3640866873065,20.934,25.088,22.292,2.652,24.803,7.266,0,9.4,86.7,0.9,0,0
Tahquamenon Area Schools,865,White,90.13043478260867,23.589,27.957,35.856,0.521,18.229,8.208,0,1.7,79,1.7,6.1,0
N.I.C.E. Community Schools,1172,White,90.49828571428571,8.949,26.59,23.741,1.365,9.684,0.939,0,0.4,92.8,0,0.4,1
Niles Community School District,4235,White,67.65284592737979,18.881,44.301,28.173,2.026,9.199,8.335,0.732,6.6,73.4,7.5,0,0.5
North Adams-Jerome Schools,508,White,81.9607843137255,16.241,29.956,21.894,0.642,12.996,7.48,0,9.6,83,0,2.1,2.1
North Branch Area Schools,1779,White,89.14480874316939,13.989,28.295,21.408,2.03,15.312,4.609,0,4.8,94,0.6,0,0
Grosse Pointe Public Schools,9684,White,93.06257579432452,5.676,26.101,20.528,0.849,2.86,3.459,0.186,3.1,75.1,15.5,0.2,1.6
North Huron School District,562,White,90.08333333333331,24.125,47.746,25.584,1.571,9.735,8.541,0,1.8,92.9,0,0,0.7
North Muskegon Public Schools,677,White,92.35749385749386,7.035,13.505,25.778,0,0.863,0.886,0,4.8,93.6,0,0,0
Northport Public School District,245,White,76.95121951219512,12.575,25.275,28.71,0,31.193,4.49,7.755,8.9,68.9,1.8,11.1,0
Northview Public School District,2608,White,82.70514087988136,13.804,39.118,28.305,1.844,4.828,10.314,0.959,3.9,81.9,8,0,0.9
Northville Public Schools,7871,White,94.784257488846393,3.765,14.471,19.044,0.58,1.064,2.16,2.82,7.9,65.7,0.8,1.2,19.7
Northwest School District,3185,White,79.29047037263287,14.617,39.345,25.635,1.214,9.294,6.688,0.345,6,80.5,0.8,0.5,1
Norway-Vulcan Area Schools,612,White,93.2192,13.299,16.449,24.169,2.168,8.66,5.229,0,1.7,93.1,0,0,0
Nottawa Community School,383,White,NA,20.433,6.407,23.256,3.065,40.962,9.661,7.311,0,100,2.4,0,0
Novi Community School District,6677,White,94.16126235477718,2.97,16.49,23.362,1.296,1.765,4.194,5.886,5.1,47.2,6.9,0.6,35.5
Oak Park City School District,3791,Black,60.66492664926649,23.358,56.959,25.743,1.713,12.58,11.184,0.448,1.5,5.4,84.3,0,0.9
Oakridge Public Schools,2008,White,78.37891077636152,19.572,36.217,27.669,2.266,13.388,5.03,0,4.6,86.6,5.1,0,1
Okemos Public Schools,4406,White,92.3729744575666,4.758,19.319,20.881,2.66,3.722,6.605,3.813,4,57.3,3.5,0.6,21.3
Olivet Community Schools,1222,White,93.13976240391337,9.806,34.665,28.061,1.362,14.549,9.493,0,8.2,88.6,0.9,0,0
Onaway Area Community School District,683,White,93.57007575757576,22.845,28.223,27.175,1.779,16.866,10.249,0,0.6,94.5,0.6,0,0
Oneida Township School District 3,4,NA,NA,6.25,0,12.121,0,0,0,0,NA,NA,NA,NA,NA
Onekama Consolidated Schools,407,White,90.66502463054188,11.933,9.231,36.877,0.912,8.266,3.686,0,4.6,80,3.1,0,0
Onsted Community Schools,1515,White,81.02606310013718,7.58,25,19.668,1.04,3.885,9.439,3.762,11.6,84.8,1.8,0,0.3
Ontonagon Area Schools,411,White,89.83050847457628,17.293,27.568,28.395,1.079,22.044,6.813,0,3.8,84.6,1,0,0
Orchard View Schools,2010,White,47.633571036752606,21.18,46.501,24.121,1.361,9.304,5.473,0,19.6,55.9,8.9,0,0
Dollar Bay-Tamarack City Area Schools,361,White,86.87272727272727,10.714,10.863,35.861,2.703,4.025,1.939,0,0,100,0,0,0
Oscoda Area Schools,1574,White,89.44172932330828,26.943,36.493,25.675,2.098,8.856,7.243,4.701,8.7,82.6,0.7,0.3,1.3
Otsego Public Schools,2310,White,88.5203007518797,10.762,21.002,26.453,0.869,12.54,6.58,0,1.1,88,0.7,2.7,0
Ovid-Elsie Area Schools,1676,White,82.31983568075117,11.079,27.96,26.798,0.082,9.972,6.802,0,7.7,86.3,2.7,0,0
Owendale-Gagetown Area Schools,272,White,77.09189189189189,16.387,21.397,20.603,2.388,40.336,1.103,0,4.5,88.6,0,0,0
Owosso Public Schools,3996,White,80.83854166666667,17.456,40.757,30.225,0.53,8.147,9.535,0.25,3,91.7,0.1,0.1,0.7
Oxford Area Community Schools,4933,White,87.00599925009374,4.923,17.06,25.16,0.882,2.256,3.71,0,5.1,89.3,0.3,0.1,2.6
Parchment School District,1829,White,71.87942583732058,14.11,38.119,31.652,3.176,2.604,7.272,0.109,5.2,76.5,11.3,1.1,0.2
Paw Paw Public School District,2042,White,77.53448275862068,14.433,23.073,27.582,2.381,11.665,6.905,0,10.4,85.2,0,1,0
Peck Community School District,402,White,89.93913043478261,16.152,26.667,22.544,0.783,7.647,14.925,0,2.6,90.9,0,0,0
Pellston Public Schools,867,White,83.70692717584369,18.023,32.238,39.498,2.676,22.984,5.421,0,2.1,86.2,2.1,3.4,0
Pennfield School District,1463,White,90.36256684491978,15.421,31.649,26.737,0.473,18.375,6.357,0,2,86.6,0,0,0
Pentwater Public School District,287,White,82.33031674208145,19.763,42.379,26.31,3.387,13.766,5.575,0,11.3,83,0,0,0
Perry Public School District,1524,White,80.3070115724983,8.65,23.361,20.147,2.534,6.377,4.396,0,7.2,88.3,1,0,0
Public Schools of Petoskey,2715,White,89.02985074626866,9.174,19.952,36.486,0.585,6.704,7.293,0.479,2,90.3,0.2,2,0.5
Pewamo-Westphalia Community School District,864,White,96.27945205479452,6.591,7.116,14.164,4.062,3.062,2.546,1.273,2.8,93.6,0,0,0
Pickford Public Schools,232,White,48.74895977808599,9.615,24.038,32.662,1.117,0.595,9.483,0,1.9,79.1,1.9,7,1.9
Pinckney Community Schools,3876,White,83.33824346859367,4.53,23.655,27.736,0.305,4.623,5.031,0,2,95.6,0.3,0,1.1
Pinconning Area Schools,1833,White,75.61695906432749,17.509,39.308,29.873,1.062,12.279,4.037,0,2.8,86.5,0.6,1.8,2.1
Pine River Area Schools,1499,White,89.27289546716004,22.24,22.833,24.844,3.251,22.037,6.805,2.001,3.7,91.8,0.8,0.3,0
Pittsford Area Schools,445,White,85.39443535188217,13.269,8.947,21.601,3.872,12.284,5.169,0.674,5.2,74,13,0,0
Plainwell Community Schools,3305,White,83.36842105263159,11.378,19.705,25.112,2.134,14.415,4.327,0,7.3,79.8,0.1,0,0.5
Plymouth-Canton Community Schools,22343,White,87.88560324433931,5.125,19.71,24.332,0.809,3.653,4.086,1.074,3.6,67.2,6.5,0,16
Pontiac City School District,11978,Black,61.83977556109726,31.771,60.12,29.536,3.107,18.509,9.776,5.978,26,17.1,48.9,0,1.2
Port Huron Area School District,10874,White,71.95707774120031,25.175,42.22,28.153,1.153,8.281,11.431,0.257,8.7,75.9,4.2,0,1
Houghton-Portage Township Schools,847,White,91.29781659388648,9.956,22.207,27.056,1.116,11.626,4.25,0,1.9,83.9,1.3,0,4.5
Portage Public Schools,9891,White,88.57798386125498,7.103,23.797,28.201,0.972,3.681,5.46,1.051,7.5,75.1,7,0.8,4.2
Portland Public School District,2539,White,78.36349206349206,6.398,18.268,23.174,4.166,4.814,4.254,0.394,4.8,78.8,12.2,0,1
Posen Consolidated School District,241,White,85,23.005,13.778,14.556,1.116,21.49,8.714,1.66,2.2,94.4,0,0,0
Potterville Public Schools,932,White,71.9861982434128,10.92,33.796,24.963,1.136,10.583,18.24,0,8.9,75,3.3,0,1.7
Powell Township Schools,41,NA,NA,8.235,7.317,24.413,0,0,0,0,NA,NA,NA,NA,NA
North Central Area Schools,387,White,84.26979472140762,23.308,42.192,29.492,2.556,9.747,4.134,0,2.6,88.2,0,2.6,0
Quincy Community School District,1616,White,81.68623676612127,18.188,24.326,26.401,2.165,39.204,4.208,0,2.5,94.5,1.3,0,0.8
Rapid River Public Schools,337,White,70.40869565217392,15.254,39.241,27.154,1.463,15.385,8.605,0,3.2,85.7,0,7.9,0
Ravenna Public Schools,1105,White,87.52169625246549,10.298,27.604,23.245,1.052,15.87,6.154,0,16.8,82.7,0.4,0,0
Reading Community Schools,912,White,83.07087628865979,18.91,23.317,20.405,3.772,37.263,5.373,0.219,1.5,97,0,0,0
Redford Union School District,3798,Black,53.93216203025867,24.679,45.365,30.291,1.58,11.431,5.424,0.79,4.3,27.3,62.4,0.6,0.4
Reed City Area Public Schools,1719,White,83.93933933933934,19.712,38.146,24.012,1.565,23.9,5.41,0.175,3.9,92.2,0.3,0,0
Reese Public Schools,759,White,85.09071274298056,14.211,41.886,30.86,1.156,14.372,5.402,0,12.7,87.3,0.6,0,0
Reeths-Puffer Schools,3680,White,81.87853710624667,11.105,21.191,24.563,0.687,6.82,7.989,0,5.7,86.2,4.8,0.4,0
Republic-Michigamme Schools,164,White,79.14893617021276,10,28.378,30.995,2.326,12.5,6.098,0,7.1,92.9,0,2.9,0
Richmond Community Schools,2279,White,89.13154689403167,10.728,24.742,31.948,1.613,5.19,2.545,0,3.2,88.3,6.1,0,0
River Rouge School District,1488,Black,78.90234113712374,47.411,74.005,35.717,0.87,49.504,10.215,1.815,20.7,13.7,64.2,0,0
River Valley School District,881,White,70.17712177121771,10.967,36.923,30.752,1.074,8.205,5.221,0,9.3,86.9,0.4,0,0
Riverview Community School District,1535,White,91.32682740145428,11.795,33.51,29.35,0,3.797,4.235,0,2.3,91.6,4.6,0,0
Rochester Community School District,18003,White,95.18993737546256,3.462,12.562,21.808,0.473,2.074,2.666,2.377,7.9,70,4.2,0.2,12.1
Rockford Public Schools,9716,White,91.61355284433338,4.75,17.377,26.602,0.908,2.03,4.498,0,4.8,87.2,0.8,0,1.4
Rogers City Area Schools,661,White,91.47106109324758,21.579,27.888,37.487,0.95,11.53,5.446,0,0,93.8,1.8,0,0.7
Romeo Community Schools,6255,White,85.9270403957131,6.957,19.048,25.648,1.182,2.302,4.844,4.173,7.2,87.3,1,0,0.7
Romulus Community Schools,4833,Black,64.44477085781433,29.453,56.03,25.76,2.242,18.399,5.504,0.062,2.1,32.9,59.7,0,0.1
Roseville Community Schools,6829,White,86.57712875359934,21.495,54.329,27.326,1.424,13.77,10.851,0.103,4.6,60.6,27.8,0.5,0.5
Royal Oak City School District,6009,White,81.98984513836,4.362,24.043,20.895,0.389,1.974,4.377,0.449,4.9,84.3,3.6,0,2.2
Rudyard Area Schools,1316,White,87.98194945848375,26.234,40.512,39.833,1.116,9.96,9.954,0,1.4,57.3,0,23.4,0.9
Saginaw City School District,10073,Black,75.14226003881177,36.001,64.991,32.54,1.904,20.006,12.052,1.281,19.5,22.1,50.9,0.3,0.6
Saginaw Township Community Schools,5040,White,75.24949476391696,10.944,27.739,29.196,0.697,4.919,4.425,1.111,14.6,58.5,13.4,0.7,6.9
North Dickinson County Schools,359,White,87.45387453874538,10.682,12.346,27.7,2.348,11.469,0,0,0,88.5,0,9.8,1.3
Saline Area Schools,5878,White,93.75816135084428,3.555,12.789,21.761,0.339,6.403,3.437,0,8.1,82.4,1.4,0,3
Sand Creek Community Schools,669,White,88.61855670103093,11.624,25.123,23.087,1.041,16.898,6.278,0,5.7,86.9,7.4,0.7,0
Sandusky Community School District,1020,White,87.79535864978904,17.956,25.145,31.279,1.153,13.263,8.627,0,2.2,90.1,0.4,1.1,1.1
Saranac Community Schools,1251,White,80.91073446327684,8.6,23.492,28.314,1.27,13.576,2.638,0,9.7,90.3,0.4,0,0
Saugatuck Public Schools,539,White,94.35263835263837,12.747,41.884,28.491,0.18,14.528,2.226,0,9.9,81.8,0,5,0
Sault Ste. Marie Area Schools,2738,White,82.14140681653373,19.043,30.637,34.735,0.624,14.907,10.153,0.329,4.1,58.9,1.7,22.1,3.7
Schoolcraft Community Schools,911,White,85.12833675564681,5.571,11.534,24.286,1.035,4.16,5.049,0,1.2,93.6,1.2,0.5,0.5
Shelby Public Schools,1511,White,77.05136986301369,20.322,39.037,22.395,4.319,25.438,6.089,2.78,41.4,57.1,1.1,0,0.3
Shepherd Public School District,1557,White,79.52415458937197,12.862,30.038,28.897,1.951,17.355,5.78,0,10.7,83.1,0.3,2.8,0
Sigel Township School District 6,46,NA,NA,10.526,0,2.857,18.421,0,10.87,0,NA,NA,NA,NA,NA
Sodus Township School District 5,48,NA,NA,29.032,42.857,34.234,0,40.351,4.167,0,NA,NA,NA,NA,NA
South Lake Schools,2436,White,93.14965652600588,13.344,38.994,26.59,0.878,4.98,6.363,0,3.8,64.1,29.6,0,0
South Lyon Community Schools,9133,White,89.10241697096157,4.664,16.562,24.469,0.62,3.323,4.358,0.318,3.4,85,3.8,0,3.4
South Redford School District,3875,Black,87.12772250605,20.677,56.995,25.436,1.558,10.372,9.497,0.877,4.3,31.6,60.7,0.8,0
South Haven Public Schools,1880,White,75.44948630136986,20.236,31.961,30.609,1.871,17.31,8.298,0.585,11,69.3,8.2,1.3,0
Southfield Public School District,10070,Black,89.77042936288089,15.875,44.28,21.695,1.282,7.924,6.812,0.874,3.6,10,80.8,0,0.9
Southgate Community School District,3467,White,58.62161285088431,15.747,32.732,27.558,1.235,7.976,7.095,0.721,12.9,72,7.7,0.3,3
Sparta Area Schools,2570,White,85.90856703803304,12.738,22.491,28.677,3.208,9.494,8.521,2.335,16.2,79.6,1.1,0.2,2.6
Spring Lake Public Schools,2584,White,95.70585756426463,4.167,17.433,25.136,0.279,6.927,3.522,1.045,3.6,91.6,1,0,2
Springport Public Schools,988,White,84.64386792452831,16.595,36.823,18.806,1.23,18.266,8.603,0,3.1,93.7,0,0,0
St. Charles Community Schools,974,White,74.58630393996248,15.531,28.029,27.894,0.913,11.652,9.754,0,14.1,80.8,0,0,0
Lake Shore Public Schools,3220,White,77.74716477651769,11.705,34.266,28.591,0.922,2.56,3.137,0.186,8,80.7,3.4,0,0.3
St. Johns Public Schools,3442,White,88.63946684005202,7.732,21.279,24.796,1.076,8.664,5.927,0,6.8,88.8,1.6,0,0.3
St. Joseph Public Schools,2442,White,92.3823429541596,5.229,18.495,23.413,0.696,7.208,3.849,1.106,7.2,82.5,2.2,0,5.6
St. Louis Public Schools,1173,White,92.37293388429752,20.956,20.055,23.605,1.559,16.268,8.184,0,11.3,81.3,1.7,1.3,0.3
West Iron County Public Schools,872,White,89.02170963364993,22.069,39.021,31.397,0.42,13.411,8.716,0,1.1,88.6,0,7.4,0.5
Standish-Sterling Community School District,1525,White,89.29539295392954,20.47,38.428,27.877,1.283,21.903,10.361,0,4.6,91.2,1.3,2.3,0
Stanton Township Public Schools,263,White,NA,10.458,1.66,22.105,3.191,22.35,1.901,0,0,100,0,0,0
Stephenson Area Public Schools,741,White,91.2003745318352,10.819,33.279,22.71,0.662,10.139,4.049,0,2.3,93.2,0.6,0.6,0.6
Stockbridge Community Schools,1402,White,84.98404641044235,10.227,33.307,26.431,0.942,15.732,3.78,0,6.4,89.2,0.8,0.8,0
Sturgis Public Schools,3435,White,83.34527175620484,17.91,34.946,22.271,3.046,20.298,7.569,6.638,32.7,62.5,1.2,0.1,0
Summerfield School District,870,White,92.285498489426,10.512,33.504,23.171,0.428,15.287,5.517,0,5.8,87.7,0,0,0
Suttons Bay Public Schools,606,White,46.54743255004352,8.108,30.983,32.15,2.324,5.503,3.135,4.455,22.9,57.8,0.7,12.8,0
Swan Valley School District,1292,White,87.62907536076965,9.502,31.968,25.881,0.811,12.455,4.954,0,4.4,95.2,0.4,0,0
