GeoId|Geography|LEAID|Year|Iteration|CDP05.3_51est|CDP05.3_51moe|CDP05.3_52est|CDP05.3_52moe|CDP05.3_52pct|CDP05.3_52pctmoe|CDP05.3_53est|CDP05.3_53moe|CDP05.3_53pct|CDP05.3_53pctmoe|CDP05.3_54est|CDP05.3_54moe|CDP05.3_54pct|CDP05.3_54pctmoe|CDP05.3_55est|CDP05.3_55moe|CDP05.3_55pct|CDP05.3_55pctmoe|CDP05.3_56est|CDP05.3_56moe|CDP05.3_56pct|CDP05.3_56pctmoe|CDP05.3_57est|CDP05.3_57moe|CDP05.3_57pct|CDP05.3_57pctmoe|CDP05.3_58est|CDP05.3_58moe|CDP05.3_58pct|CDP05.3_58pctmoe|CDP05.3_59est|CDP05.3_59moe|CDP05.3_59pct|CDP05.3_59pctmoe|CDP05.3_60est|CDP05.3_60moe|CDP05.3_60pct|CDP05.3_60pctmoe|CDP05.3_61est|CDP05.3_61moe|CDP05.3_61pct|CDP05.3_61pctmoe|CDP05.3_62est|CDP05.3_62moe|CDP05.3_62pct|CDP05.3_62pctmoe|CDP05.3_63est|CDP05.3_63moe|CDP05.3_63pct|CDP05.3_63pctmoe|CDP05.3_64est|CDP05.3_64moe|CDP05.3_64pct|CDP05.3_64pctmoe|CDP05.3_65est|CDP05.3_65moe|CDP05.3_65pct|CDP05.3_65pctmoe|CDP05.3_66est|CDP05.3_66moe|CDP05.3_66pct|CDP05.3_66pctmoe
97000US2703030|Alden-Conger Public School District|2703030|2014-2018|105|240|91|40|56|16.7|18.5|40|56|16.7|18.5|0|9|0.0|7.0|0|9|0.0|7.0|0|9|0.0|7.0|195|54|81.3|17.8|195|53|81.3|17.6|0|9|0.0|7.0|0|9|0.0|7.0|0|9|0.0|7.0|0|9|0.0|7.0|0|9|0.0|7.0|4|3|1.7|2.9|0|9|0.0|7.0|4|3|1.7|2.9
97000US1703300|Alden-Hebron School District 19|1703300|2014-2018|105|515|181|220|206|42.7|29.3|220|206|42.7|29.7|0|11|0.0|5.2|0|11|0.0|5.2|4|6|0.8|1.3|295|103|57.3|29.3|270|107|52.4|28.4|0|11|0.0|5.2|0|11|0.0|5.2|0|11|0.0|5.2|0|11|0.0|5.2|0|11|0.0|5.2|25|35|4.9|7.2|4|5|0.8|1.3|25|34|4.9|7.2
97000US4807710|Aldine Independent School District|4807710|2014-2018|105|71545|2529|51140|2144|71.5|1.7|44725|1944|62.5|1.9|325|189|0.5|0.3|190|132|0.3|0.2|5905|811|8.3|1.0|20405|1464|28.5|1.7|2245|582|3.1|0.8|16310|1348|22.8|1.7|65|66|0.1|0.1|1145|343|1.6|0.5|50|72|0.1|0.1|115|88|0.2|0.1|480|222|0.7|0.3|0|31|0.0|0.1|480|222|0.7|0.3
97000US4807780|Aledo Independent School District|4807780|2014-2018|105|5920|546|1045|284|17.7|4.4|930|260|15.7|4.1|0|25|0.0|0.7|0|25|0.0|0.7|110|90|1.9|1.5|4875|502|82.3|4.4|4535|519|76.6|4.8|120|113|2.0|1.9|25|28|0.4|0.5|0|25|0.0|0.7|30|27|0.5|0.4|4|10|0.1|0.2|160|98|2.7|1.6|0|25|0.0|0.7|160|98|2.7|1.6
97000US0200007|Aleutians East Borough School District|0200007|2014-2018|105|430|77|20|12|4.7|2.9|20|12|4.7|2.9|0|9|0.0|4.5|0|9|0.0|4.5|0|9|0.0|4.5|410|78|95.3|2.9|25|15|5.8|3.5|0|9|0.0|4.5|255|49|59.3|7.1|50|37|11.6|7.7|10|10|2.3|2.5|0|9|0.0|4.5|70|20|16.3|4.6|0|9|0.0|4.5|70|20|16.3|4.6
97000US0100030|Alexander City City School District|0100030|2014-2018|105|2965|357|350|115|11.8|3.7|325|142|11.0|4.6|0|19|0.0|1.1|0|19|0.0|1.1|30|52|1.0|1.8|2615|337|88.2|3.7|1280|277|43.2|7.8|1235|262|41.7|7.7|0|19|0.0|1.1|70|72|2.4|2.4|0|19|0.0|1.1|0|19|0.0|1.1|30|38|1.0|1.3|0|19|0.0|1.1|30|38|1.0|1.3
97000US3700090|Alexander County Schools|3700090|2014-2018|105|4935|365|550|136|11.1|2.5|450|112|9.1|2.1|0|26|0.0|0.7|0|26|0.0|0.7|95|115|1.9|2.3|4385|327|88.9|2.5|3935|298|79.7|3.3|255|120|5.2|2.4|15|30|0.3|0.6|85|35|1.7|0.7|0|26|0.0|0.7|0|26|0.0|0.7|95|95|1.9|1.9|0|26|0.0|0.7|95|95|1.9|1.9
97000US5100120|Alexandria City Public Schools|5100120|2014-2018|105|14465|478|4535|258|31.4|1.6|540|255|3.7|1.8|390|174|2.7|1.2|25|40|0.2|0.3|3580|302|24.7|2.0|9930|425|68.6|1.6|4475|283|30.9|1.7|3950|318|27.3|2.0|35|53|0.2|0.4|670|118|4.6|0.8|15|20|0.1|0.1|30|33|0.2|0.2|760|216|5.3|1.5|15|21|0.1|0.1|745|217|5.2|1.5
97000US1800120|Alexandria Community School Corporation|1800120|2014-2018|105|1295|197|170|176|13.1|13.0|155|175|12.0|13.1|15|17|1.2|1.3|0|16|0.0|2.3|0|16|0.0|2.3|1125|196|86.9|13.0|1120|197|86.5|13.1|0|16|0.0|2.3|0|16|0.0|2.3|0|16|0.0|2.3|0|16|0.0|2.3|0|16|0.0|2.3|4|7|0.3|0.6|0|16|0.0|2.3|4|7|0.3|0.6
97000US2703060|Alexandria Public School District|2703060|2014-2018|105|4525|200|130|36|2.9|0.8|80|22|1.8|0.5|0|18|0.0|0.4|0|18|0.0|0.4|50|43|1.1|1.0|4395|202|97.1|0.8|4160|192|91.9|1.4|15|15|0.3|0.4|0|18|0.0|0.4|50|54|1.1|1.2|0|18|0.0|0.4|0|18|0.0|0.4|170|37|3.8|0.8|0|18|0.0|0.4|170|37|3.8|0.8
95000US3400690|Alexandria Township School District|3400690|2014-2018|105|580|143|0|12|0.0|5.4|0|12|0.0|5.4|0|12|0.0|5.4|0|12|0.0|5.4|0|12|0.0|5.4|580|143|100.0|5.4|580|143|100.0|5.4|0|12|0.0|5.4|0|12|0.0|5.4|0|12|0.0|5.4|0|12|0.0|5.4|0|12|0.0|5.4|0|12|0.0|5.4|0|12|0.0|5.4|0|12|0.0|5.4
97000US5500150|Algoma School District|5500150|2014-2018|105|700|119|25|26|3.6|3.9|15|13|2.1|2.3|15|24|2.1|3.3|0|12|0.0|2.5|0|12|0.0|2.5|675|120|96.4|3.9|665|115|95.0|4.4|0|12|0.0|2.5|0|12|0.0|2.5|0|12|0.0|2.5|0|12|0.0|2.5|0|12|0.0|2.5|10|17|1.4|2.3|0|12|0.0|2.5|10|17|1.4|2.3
97000US1903360|Algona Community School District|1903360|2014-2018|105|1535|158|50|27|3.3|1.8|35|27|2.3|1.7|4|10|0.3|0.7|0|15|0.0|1.3|4|10|0.3|1.0|1485|155|96.7|1.8|1470|157|95.8|2.0|10|10|0.7|0.8|0|15|0.0|1.3|4|6|0.3|0.4|0|15|0.0|1.3|0|15|0.0|1.3|4|7|0.3|0.4|0|15|0.0|1.3|4|7|0.3|0.4
95000US0400600|Alhambra Elementary District|0400600|2014-2018|105|14445|1089|11145|909|77.2|4.0|10505|912|72.7|4.2|50|69|0.3|0.5|65|65|0.4|0.4|520|196|3.6|1.4|3300|671|22.8|4.0|1035|376|7.2|2.5|850|351|5.9|2.3|535|303|3.7|2.0|455|199|3.1|1.3|0|29|0.0|0.2|0|29|0.0|0.2|430|284|3.0|1.9|0|29|0.0|0.2|430|284|3.0|1.9
97000US0600153|Alhambra Unified School District|0600153|2014-2018|105|13080|737|5760|672|44.0|3.7|5070|675|38.8|3.9|10|13|0.1|0.1|85|73|0.6|0.6|595|216|4.5|1.7|7320|511|56.0|3.7|425|173|3.2|1.3|345|205|2.6|1.6|0|29|0.0|0.3|6055|501|46.3|3.4|120|118|0.9|0.9|15|20|0.1|0.2|360|134|2.8|1.1|0|29|0.0|0.3|360|134|2.8|1.1
97000US4807800|Alice Independent School District|4807800|2014-2018|105|5590|463|4915|463|87.9|3.5|4620|453|82.6|4.7|0|25|0.0|0.7|80|101|1.4|1.8|215|164|3.8|2.9|675|197|12.1|3.5|595|188|10.6|3.4|15|24|0.3|0.4|0|25|0.0|0.7|0|25|0.0|0.7|0|25|0.0|0.7|0|25|0.0|0.7|70|95|1.3|1.7|0|25|0.0|0.7|70|95|1.3|1.7
97000US4807830|Alief Independent School District|4807830|2014-2018|105|52830|2058|29195|1490|55.3|2.1|18140|1418|34.3|2.4|270|165|0.5|0.3|410|147|0.8|0.3|10375|1017|19.6|1.8|23635|1533|44.7|2.1|1965|414|3.7|0.8|14655|1367|27.7|2.2|35|48|0.1|0.1|6160|682|11.7|1.2|25|46|0.0|0.1|115|91|0.2|0.2|675|300|1.3|0.6|0|31|0.0|0.1|675|300|1.3|0.6
97000US1903390|Allamakee Community School District|1903390|2014-2018|105|970|138|20|22|2.1|2.1|20|22|2.1|2.1|0|13|0.0|2.0|0|13|0.0|2.0|0|13|0.0|2.0|955|133|98.5|2.8|950|133|97.9|3.0|0|13|0.0|2.0|0|13|0.0|2.0|0|13|0.0|2.0|0|13|0.0|2.0|0|13|0.0|2.0|4|7|0.4|0.8|0|13|0.0|2.0|4|7|0.4|0.8
97000US3400720|Allamuchy Township School District|3400720|2014-2018|105|505|127|80|78|15.8|14.7|20|34|4.0|6.8|60|74|11.9|14.3|0|12|0.0|6.2|0|12|0.0|6.2|425|126|84.2|14.7|410|127|81.2|14.6|0|12|0.0|6.2|0|12|0.0|6.2|10|19|2.0|4.1|0|12|0.0|6.2|0|12|0.0|6.2|0|12|0.0|6.2|0|12|0.0|6.2|0|12|0.0|6.2
97000US2400030|Allegany County Public Schools|2400030|2014-2018|105|9015|217|160|39|1.8|0.4|60|39|0.7|0.4|40|27|0.4|0.3|15|22|0.2|0.2|50|35|0.6|0.4|8855|210|98.2|0.4|8005|204|88.8|0.9|385|110|4.3|1.2|0|28|0.0|0.4|60|43|0.7|0.5|0|28|0.0|0.4|20|28|0.2|0.3|385|139|4.3|1.5|0|28|0.0|0.4|385|139|4.3|1.5
97000US3600015|Allegany-Limestone Central School District|3600015|2014-2018|105|1040|165|4|3|0.4|0.9|0|17|0.0|3.1|4|3|0.4|0.9|0|17|0.0|3.1|0|17|0.0|3.1|1040|164|100.0|3.1|1005|165|96.6|2.7|4|6|0.4|0.7|4|7|0.4|0.7|10|14|1.0|1.4|0|17|0.0|3.1|0|17|0.0|3.1|15|23|1.4|2.1|0|17|0.0|3.1|15|23|1.4|2.1
97000US5100152|Alleghany County Public Schools|5100152|2014-2018|105|2135|120|70|61|3.3|2.8|65|69|3.0|3.2|0|19|0.0|1.5|0|19|0.0|1.5|10|18|0.5|0.9|2065|96|96.7|2.8|1840|81|86.2|3.5|120|73|5.6|3.3|0|19|0.0|1.5|0|19|0.0|1.5|0|19|0.0|1.5|20|31|0.9|1.4|80|57|3.7|2.7|0|19|0.0|1.5|80|57|3.7|2.7
97000US3700120|Alleghany County Schools|3700120|2014-2018|105|1510|121|270|106|17.9|5.9|245|108|16.2|6.2|10|12|0.7|0.8|0|19|0.0|2.3|15|29|1.0|2.0|1240|66|82.1|5.9|1125|54|74.5|5.4|80|42|5.3|3.0|10|19|0.7|1.3|0|19|0.0|2.3|0|19|0.0|2.3|0|19|0.0|2.3|25|28|1.7|1.9|0|19|0.0|2.3|25|28|1.7|1.9
97000US2100070|Allen County School District|2100070|2014-2018|105|3415|235|205|119|6.0|3.3|135|184|4.0|5.2|0|21|0.0|0.9|0|21|0.0|0.9|70|76|2.0|2.3|3210|198|94.0|3.3|3095|194|90.6|3.2|25|36|0.7|1.1|0|21|0.0|0.9|60|54|1.8|1.6|0|21|0.0|0.9|0|21|0.0|0.9|25|35|0.7|1.0|0|21|0.0|0.9|25|35|0.7|1.0
97000US4807890|Allen Independent School District|4807890|2014-2018|105|21940|1088|3265|602|14.9|2.6|2045|530|9.3|2.4|410|316|1.9|1.4|4|11|0.0|0.1|810|427|3.7|1.9|18675|1085|85.1|2.6|11425|935|52.1|3.8|2520|561|11.5|2.4|40|37|0.2|0.2|4050|503|18.5|2.1|0|31|0.0|0.2|0|31|0.0|0.2|640|271|2.9|1.2|15|26|0.1|0.1|620|270|2.8|1.2
97000US2200060|Allen Parish School District|2200060|2014-2018|105|4215|219|145|149|3.4|3.6|65|87|1.5|2.1|80|114|1.9|2.7|0|23|0.0|0.8|0|23|0.0|0.8|4075|303|96.7|3.6|2980|149|70.7|2.3|770|225|18.3|5.0|75|66|1.8|1.6|15|21|0.4|0.5|0|23|0.0|0.8|0|23|0.0|0.8|230|106|5.5|2.5|0|23|0.0|0.8|230|106|5.5|2.5
95000US1703420|Allen Township Community Consolidated School District 65|1703420|2014-2018|105|95|46|4|3|4.2|9.1|4|3|4.2|9.1|0|11|0.0|24.7|0|11|0.0|24.7|0|11|0.0|24.7|90|46|94.7|12.4|90|46|94.7|12.4|0|11|0.0|24.7|0|11|0.0|24.7|0|11|0.0|24.7|0|11|0.0|24.7|0|11|0.0|24.7|0|11|0.0|24.7|0|11|0.0|24.7|0|11|0.0|24.7
95000US3400750|Allendale Borough School District|3400750|2014-2018|105|1120|176|20|31|1.8|2.9|0|17|0.0|2.9|0|17|0.0|2.9|0|17|0.0|2.9|20|31|1.8|2.9|1100|181|98.2|2.9|910|194|81.3|8.3|0|17|0.0|2.9|0|17|0.0|2.9|75|58|6.7|5.5|0|17|0.0|2.9|0|17|0.0|2.9|110|93|9.8|8.6|0|17|0.0|2.9|110|93|9.8|8.6
97000US1703450|Allendale Community Consolidated School District 17|1703450|2014-2018|105|300|93|30|39|10.0|11.8|25|34|8.3|10.5|0|11|0.0|8.8|0|11|0.0|8.8|4|11|1.3|5.0|270|81|90.0|11.8|265|80|88.3|11.8|0|11|0.0|8.8|0|11|0.0|8.8|4|9|1.3|3.1|0|11|0.0|8.8|0|11|0.0|8.8|0|11|0.0|8.8|0|11|0.0|8.8|0|11|0.0|8.8
97000US4500750|Allendale County School District|4500750|2014-2018|105|1330|117|20|38|1.5|2.9|0|17|0.0|2.6|20|38|1.5|2.9|0|17|0.0|2.6|0|17|0.0|2.6|1310|108|98.5|2.9|115|63|8.6|4.3|1185|90|89.1|5.6|0|17|0.0|2.6|0|17|0.0|2.6|0|17|0.0|2.6|0|17|0.0|2.6|10|19|0.8|1.5|0|17|0.0|2.6|10|19|0.8|1.5
97000US3400810|Alloway Township School District|3400810|2014-2018|105|645|140|0|12|0.0|4.9|0|12|0.0|4.9|0|12|0.0|4.9|0|12|0.0|4.9|0|12|0.0|4.9|645|140|100.0|4.9|520|132|80.6|10.5|50|49|7.8|7.6|0|12|0.0|4.9|4|12|0.6|2.5|0|12|0.0|4.9|0|12|0.0|4.9|65|66|10.1|9.9|0|12|0.0|4.9|65|66|10.1|9.9
97000US5500210|Alma Center School District|5500210|2014-2018|105|550|92|70|26|12.7|4.7|60|24|10.9|4.5|10|15|1.8|2.6|0|9|0.0|3.1|0|9|0.0|3.1|475|89|86.4|5.5|430|85|78.2|7.9|0|9|0.0|3.1|4|8|0.7|1.6|4|3|0.7|1.4|0|9|0.0|3.1|0|9|0.0|3.1|40|36|7.3|6.4|0|9|0.0|3.1|40|36|7.3|6.4
97000US3100080|Alma Public Schools|3100080|2014-2018|105|230|62|4|10|1.7|4.1|4|10|1.7|4.1|0|9|0.0|8.3|0|9|0.0|8.3|0|9|0.0|8.3|225|61|97.8|4.5|225|61|97.8|4.0|4|2|1.7|5.1|0|9|0.0|8.3|0|9|0.0|8.3|0|9|0.0|8.3|0|9|0.0|8.3|0|9|0.0|8.3|0|9|0.0|8.3|0|9|0.0|8.3
97000US5500180|Alma School District|5500180|2014-2018|105|190|56|10|11|5.3|6.8|10|11|5.3|6.8|0|9|0.0|8.8|0|9|0.0|8.8|0|9|0.0|8.8|180|55|94.7|6.8|170|53|89.5|8.6|0|9|0.0|8.8|0|9|0.0|8.8|0|9|0.0|8.8|0|9|0.0|8.8|0|9|0.0|8.8|10|10|5.3|5.3|0|9|0.0|8.8|10|10|5.3|5.3
97000US5500240|Almond-Bancroft School District|5500240|2014-2018|105|495|87|80|52|16.2|9.8|75|51|15.2|9.6|0|9|0.0|3.5|0|9|0.0|3.5|4|6|0.8|1.6|415|85|83.8|9.8|410|85|82.8|9.9|0|9|0.0|3.5|0|9|0.0|3.5|0|9|0.0|3.5|0|9|0.0|3.5|0|9|0.0|3.5|4|6|0.8|1.7|0|9|0.0|3.5|4|6|0.8|1.7
97000US3400840|Alpha Borough School District|3400840|2014-2018|105|210|51|0|12|0.0|14.3|0|12|0.0|14.3|0|12|0.0|14.3|0|12|0.0|14.3|0|12|0.0|14.3|210|51|100.0|14.3|200|52|95.2|9.1|10|13|4.8|6.7|0|12|0.0|14.3|0|12|0.0|14.3|0|12|0.0|14.3|0|12|0.0|14.3|4|8|1.9|4.3|0|12|0.0|14.3|4|8|1.9|4.3
97000US3400870|Alpine Borough School District|3400870|2014-2018|105|195|74|30|23|15.4|11.6|15|11|7.7|7.3|0|12|0.0|15.3|10|15|5.1|7.5|10|12|5.1|7.2|165|72|84.6|11.6|30|18|15.4|10.8|55|50|28.2|21.5|0|12|0.0|15.3|70|48|35.9|19.7|0|12|0.0|15.3|0|12|0.0|15.3|10|9|5.1|5.1|0|12|0.0|15.3|10|9|5.1|5.1
97000US4807950|Alpine Independent School District|4807950|2014-2018|105|1100|127|710|113|64.5|4.8|690|117|62.7|6.0|0|19|0.0|3.6|0|19|0.0|3.6|20|32|1.8|2.9|390|55|35.5|4.8|325|53|29.5|4.6|4|3|0.4|1.1|0|19|0.0|3.6|60|22|5.5|2.2|0|19|0.0|3.6|0|19|0.0|3.6|0|19|0.0|3.6|0|19|0.0|3.6|0|19|0.0|3.6
97000US4900030|Alpine School District|4900030|2014-2018|105|82480|1476|9125|655|11.1|0.7|6095|656|7.4|0.8|140|85|0.2|0.1|40|50|0.0|0.1|2845|482|3.4|0.6|73355|1340|88.9|0.7|68340|1284|82.9|0.9|480|157|0.6|0.2|160|93|0.2|0.1|730|190|0.9|0.2|630|283|0.8|0.3|75|50|0.1|0.1|2940|466|3.6|0.6|105|79|0.1|0.1|2835|469|3.4|0.6
95000US1703480|Alsip-Hazelgreen-Oaklawn School District 126|1703480|2014-2018|105|1690|349|670|234|39.6|11.3|590|207|34.9|10.9|0|17|0.0|1.6|0|17|0.0|1.6|80|114|4.7|6.5|1025|286|60.7|11.3|795|257|47.0|11.6|170|124|10.1|6.9|0|17|0.0|1.6|20|27|1.2|1.6|0|17|0.0|1.6|0|17|0.0|1.6|40|33|2.4|2.0|0|17|0.0|1.6|40|33|2.4|2.0
97000US1903480|Alta Community School District|1903480|2014-2018|105|545|102|110|77|20.2|12.8|100|80|18.3|13.6|0|9|0.0|3.6|0|9|0.0|3.6|10|15|1.8|2.7|435|94|79.8|12.8|400|85|73.4|12.5|15|22|2.8|3.7|0|9|0.0|3.6|4|4|0.7|1.3|0|9|0.0|3.6|0|9|0.0|3.6|20|18|3.7|3.1|0|9|0.0|3.6|20|18|3.7|3.1
97000US1703510|Altamont Community Unit School District 10|1703510|2014-2018|105|680|115|0|11|0.0|4.0|0|11|0.0|4.0|0|11|0.0|4.0|0|11|0.0|4.0|0|11|0.0|4.0|680|115|100.0|4.0|670|115|98.5|1.8|4|4|0.6|1.1|0|11|0.0|4.0|0|11|0.0|4.0|0|11|0.0|4.0|4|7|0.6|1.0|4|8|0.6|1.1|0|11|0.0|4.0|4|8|0.6|1.1
95000US2903040|Altenburg 48 School District|2903040|2014-2018|105|105|63|0|11|0.0|22.8|0|11|0.0|22.8|0|11|0.0|22.8|0|11|0.0|22.8|0|11|0.0|22.8|105|63|100.0|22.8|105|63|100.0|22.8|0|11|0.0|22.8|0|11|0.0|22.8|0|11|0.0|22.8|0|11|0.0|22.8|0|11|0.0|22.8|0|11|0.0|22.8|0|11|0.0|22.8|0|11|0.0|22.8
97000US4807980|Alto Independent School District|4807980|2014-2018|105|710|223|185|124|26.1|15.5|185|124|26.1|15.5|0|13|0.0|5.5|0|13|0.0|5.5|0|13|0.0|5.5|525|202|73.9|15.5|410|179|57.7|14.7|95|68|13.4|9.0|0|13|0.0|5.5|0|13|0.0|5.5|0|13|0.0|5.5|0|13|0.0|5.5|20|28|2.8|3.8|0|13|0.0|5.5|20|28|2.8|3.8
97000US1703600|Alton Community Unit School District 11|1703600|2014-2018|105|6545|511|110|57|1.7|0.9|55|36|0.8|0.6|25|27|0.4|0.4|0|23|0.0|0.4|30|35|0.5|0.5|6435|508|98.3|0.9|3930|425|60.0|5.1|1895|359|29.0|4.7|0|23|0.0|0.4|40|39|0.6|0.6|0|23|0.0|0.4|10|13|0.2|0.2|565|192|8.6|2.8|0|23|0.0|0.4|565|192|8.6|2.8
97000US2903060|Alton R-IV School District|2903060|2014-2018|105|535|165|45|24|8.4|5.0|45|24|8.4|5.0|0|11|0.0|5.0|0|11|0.0|5.0|0|11|0.0|5.0|490|163|91.6|5.0|490|163|91.6|5.0|0|11|0.0|5.0|0|11|0.0|5.0|0|11|0.0|5.0|0|11|0.0|5.0|0|11|0.0|5.0|0|11|0.0|5.0|0|11|0.0|5.0|0|11|0.0|5.0
97000US5500270|Altoona School District|5500270|2014-2018|105|1815|341|105|108|5.8|5.8|90|106|5.0|5.8|0|12|0.0|1.0|0|12|0.0|1.0|15|23|0.8|1.2|1710|331|94.2|5.8|1515|315|83.5|8.2|0|12|0.0|1.0|0|12|0.0|1.0|0|12|0.0|1.0|0|12|0.0|1.0|0|12|0.0|1.0|195|122|10.7|6.5|0|12|0.0|1.0|195|122|10.7|6.5
97000US4800011|Alvarado Independent School District|4800011|2014-2018|105|2700|508|710|275|26.3|8.4|690|272|25.6|8.3|0|21|0.0|1.5|0|21|0.0|1.5|20|31|0.7|1.1|1990|420|73.7|8.4|1890|405|70.0|8.1|10|19|0.4|0.7|45|62|1.7|2.3|15|27|0.6|1.0|0|21|0.0|1.5|0|21|0.0|1.5|25|34|0.9|1.4|0|21|0.0|1.5|25|34|0.9|1.4
97000US1703660|Alwood Community Unit School District 225|1703660|2014-2018|105|380|82|15|16|3.9|4.8|15|15|3.9|4.4|4|4|1.1|1.6|0|11|0.0|7.0|0|11|0.0|7.0|365|88|96.1|4.8|360|88|94.7|4.9|0|11|0.0|7.0|0|11|0.0|7.0|0|11|0.0|7.0|0|11|0.0|7.0|0|11|0.0|7.0|4|4|1.1|1.6|0|11|0.0|7.0|4|4|1.1|1.6
97000US1703690|Amboy Community Unit School District 272|1703690|2014-2018|105|750|120|50|43|6.7|5.3|45|41|6.0|5.1|4|9|0.5|1.2|0|11|0.0|3.6|0|11|0.0|3.6|700|108|93.3|5.3|690|109|92.0|5.6|0|11|0.0|3.6|0|11|0.0|3.6|0|11|0.0|3.6|0|11|0.0|3.6|0|11|0.0|3.6|10|17|1.3|2.2|0|11|0.0|3.6|10|17|1.3|2.2
97000US5100180|Amelia County Public Schools|5100180|2014-2018|105|1865|276|150|42|8.0|2.5|120|76|6.4|4.2|30|56|1.6|3.0|0|19|0.0|1.7|0|19|0.0|1.7|1720|272|92.2|2.4|1190|257|63.8|6.2|395|126|21.2|7.0|20|37|1.1|2.0|0|19|0.0|1.7|0|19|0.0|1.7|0|19|0.0|1.7|110|94|5.9|5.2|0|19|0.0|1.7|110|94|5.9|5.2
97000US1600060|American Falls Joint School District 381|1600060|2014-2018|105|1365|140|825|63|60.4|6.1|825|63|60.4|6.1|0|17|0.0|2.3|0|17|0.0|2.3|0|17|0.0|2.3|545|128|39.9|6.0|525|119|38.5|6.0|0|17|0.0|2.3|20|36|1.5|2.6|0|17|0.0|2.3|0|17|0.0|2.3|0|17|0.0|2.3|0|17|0.0|2.3|0|17|0.0|2.3|0|17|0.0|2.3
97000US5500300|Amery School District|5500300|2014-2018|105|1595|169|40|32|2.5|2.1|30|29|1.9|1.7|0|12|0.0|1.1|0|12|0.0|1.1|15|18|0.9|1.2|1555|165|97.5|2.1|1515|169|95.0|3.0|4|2|0.3|0.6|0|12|0.0|1.1|0|12|0.0|1.1|0|12|0.0|1.1|0|12|0.0|1.1|40|29|2.5|1.9|0|12|0.0|1.1|40|29|2.5|1.9
97000US1903540|Ames Community School District|1903540|2014-2018|105|4680|423|355|148|7.6|3.0|195|126|4.2|2.6|15|18|0.3|0.4|40|65|0.9|1.4|105|69|2.2|1.5|4330|408|92.5|3.1|3330|337|71.2|4.6|165|128|3.5|2.7|15|24|0.3|0.5|520|146|11.1|3.1|0|22|0.0|0.4|0|22|0.0|0.4|295|156|6.3|3.2|0|22|0.0|0.4|295|156|6.3|3.2
97000US5100210|Amherst County Public Schools|5100210|2014-2018|105|3835|237|175|56|4.6|1.4|90|60|2.3|1.6|10|15|0.3|0.4|0|25|0.0|0.8|75|75|2.0|1.9|3660|223|95.4|1.4|2710|216|70.7|3.1|680|167|17.7|4.3|20|25|0.5|0.6|0|25|0.0|0.8|0|25|0.0|0.8|0|25|0.0|0.8|250|133|6.5|3.5|0|25|0.0|0.8|250|133|6.5|3.5
97000US3100070|Amherst Public Schools|3100070|2014-2018|105|140|53|4|6|2.9|4.0|4|6|2.9|4.0|0|9|0.0|13.3|0|9|0.0|13.3|0|9|0.0|13.3|135|53|96.4|4.7|135|53|96.4|4.7|0|9|0.0|13.3|0|9|0.0|13.3|0|9|0.0|13.3|0|9|0.0|13.3|0|9|0.0|13.3|0|9|0.0|13.3|0|9|0.0|13.3|0|9|0.0|13.3
97000US2800420|Amite County School District|2800420|2014-2018|105|1380|153|0|20|0.0|2.7|0|20|0.0|2.7|0|20|0.0|2.7|0|20|0.0|2.7|0|20|0.0|2.7|1380|153|100.0|2.7|360|131|26.1|7.2|1020|81|73.9|7.3|0|20|0.0|2.7|0|20|0.0|2.7|0|20|0.0|2.7|0|20|0.0|2.7|4|4|0.3|0.5|0|20|0.0|2.7|4|4|0.3|0.5
97000US2800450|Amory School District|2800450|2014-2018|105|1595|298|0|20|0.0|2.3|0|20|0.0|2.3|0|20|0.0|2.3|0|20|0.0|2.3|0|20|0.0|2.3|1595|298|100.0|2.3|1085|277|68.0|9.2|475|160|29.8|9.9|0|20|0.0|2.3|10|20|0.6|1.3|0|20|0.0|2.3|0|20|0.0|2.3|30|42|1.9|2.7|0|20|0.0|2.3|30|42|1.9|2.7
97000US0400680|Amphitheater Unified District|0400680|2014-2018|105|16525|952|6800|663|41.1|2.9|5490|626|33.2|3.1|305|216|1.8|1.3|100|82|0.6|0.5|905|246|5.5|1.4|9725|692|58.9|2.9|7380|665|44.7|3.6|485|227|2.9|1.3|150|89|0.9|0.6|745|195|4.5|1.2|15|24|0.1|0.1|15|20|0.1|0.1|930|343|5.6|2.0|0|29|0.0|0.2|930|343|5.6|2.0
97000US5300150|Anacortes School District|5300150|2014-2018|105|2480|140|225|74|9.1|3.0|185|68|7.5|2.8|4|6|0.2|0.2|10|11|0.4|0.5|30|22|1.2|0.9|2255|150|90.9|3.0|1990|145|80.2|4.1|4|11|0.2|0.6|20|12|0.8|0.5|65|35|2.6|1.4|4|3|0.2|0.4|4|6|0.2|0.3|165|53|6.7|2.0|10|8|0.4|0.4|155|53|6.3|2.1
97000US4003000|Anadarko Public Schools|4003000|2014-2018|105|2065|169|415|117|20.1|5.0|310|107|15.0|5.0|50|65|2.4|3.2|0|13|0.0|1.0|55|53|2.7|2.5|1650|149|79.9|5.0|345|119|16.7|5.4|20|27|1.0|1.3|995|165|48.2|7.7|0|13|0.0|1.0|0|13|0.0|1.0|0|13|0.0|1.0|290|143|14.0|6.9|0|13|0.0|1.0|290|143|14.0|6.9
